community_area,month,primary_type,type_count
60,2025-01-01,DECEPTIVE PRACTICE,12
60,2025-01-01,MOTOR VEHICLE THEFT,11
60,2025-01-01,NARCOTICS,4
60,2025-01-01,OFFENSE INVOLVING CHILDREN,1
60,2025-01-01,OTHER OFFENSE,7
60,2025-01-01,PUBLIC PEACE VIOLATION,1
60,2025-01-01,ROBBERY,3
60,2025-01-01,THEFT,30
60,2025-01-01,WEAPONS VIOLATION,2
60,2025-02-01,ASSAULT,6
60,2025-02-01,BATTERY,20
60,2025-02-01,BURGLARY,5
60,2025-02-01,CRIMINAL DAMAGE,11
60,2025-02-01,CRIMINAL SEXUAL ASSAULT,1
60,2025-02-01,CRIMINAL TRESPASS,4
60,2025-02-01,DECEPTIVE PRACTICE,6
60,2025-02-01,MOTOR VEHICLE THEFT,6
60,2025-02-01,OTHER OFFENSE,9
60,2025-02-01,ROBBERY,1
60,2025-02-01,THEFT,25
60,2025-02-01,WEAPONS VIOLATION,2
61,2025-01-01,ARSON,1
61,2025-01-01,ASSAULT,29
61,2025-01-01,BATTERY,50
61,2025-01-01,BURGLARY,11
61,2025-01-01,CRIMINAL DAMAGE,25
61,2025-01-01,CRIMINAL SEXUAL ASSAULT,2
61,2025-01-01,CRIMINAL TRESPASS,8
61,2025-01-01,DECEPTIVE PRACTICE,22
61,2025-01-01,HOMICIDE,1
61,2025-01-01,MOTOR VEHICLE THEFT,18
61,2025-01-01,NARCOTICS,5
61,2025-01-01,OFFENSE INVOLVING CHILDREN,1
61,2025-01-01,OTHER OFFENSE,25
61,2025-01-01,PROSTITUTION,1
61,2025-01-01,ROBBERY,14
61,2025-01-01,SEX OFFENSE,1
61,2025-01-01,THEFT,43
61,2025-01-01,WEAPONS VIOLATION,13
61,2025-02-01,ARSON,1
61,2025-02-01,ASSAULT,29
61,2025-02-01,BATTERY,52
61,2025-02-01,BURGLARY,8
61,2025-02-01,CRIMINAL DAMAGE,25
61,2025-02-01,CRIMINAL TRESPASS,3
61,2025-02-01,DECEPTIVE PRACTICE,31
61,2025-02-01,INTERFERENCE WITH PUBLIC OFFICER,1
61,2025-02-01,LIQUOR LAW VIOLATION,1
61,2025-02-01,MOTOR VEHICLE THEFT,17
61,2025-02-01,NARCOTICS,3
61,2025-02-01,OFFENSE INVOLVING CHILDREN,2
61,2025-02-01,OTHER OFFENSE,13
61,2025-02-01,PROSTITUTION,1
61,2025-02-01,ROBBERY,7
61,2025-02-01,SEX OFFENSE,1
61,2025-02-01,THEFT,44
61,2025-02-01,WEAPONS VIOLATION,10
62,2025-01-01,ASSAULT,5
62,2025-01-01,BATTERY,18
62,2025-01-01,BURGLARY,4
62,2025-01-01,CONCEALED CARRY LICENSE VIOLATION,1
62,2025-01-01,CRIMINAL DAMAGE,7
62,2025-01-01,CRIMINAL TRESPASS,3
62,2025-01-01,DECEPTIVE PRACTICE,8
62,2025-01-01,MOTOR VEHICLE THEFT,1
62,2025-01-01,OFFENSE INVOLVING CHILDREN,1
62,2025-01-01,OTHER OFFENSE,7
62,2025-01-01,SEX OFFENSE,1
62,2025-01-01,THEFT,17
62,2025-01-01,WEAPONS VIOLATION,2
62,2025-02-01,ARSON,2
62,2025-02-01,ASSAULT,7
62,2025-02-01,BATTERY,12
62,2025-02-01,BURGLARY,2
62,2025-02-01,CRIMINAL DAMAGE,11
62,2025-02-01,CRIMINAL TRESPASS,1
62,2025-02-01,DECEPTIVE PRACTICE,8
62,2025-02-01,MOTOR VEHICLE THEFT,8
62,2025-02-01,NARCOTICS,1
62,2025-02-01,OFFENSE INVOLVING CHILDREN,1
62,2025-02-01,OTHER OFFENSE,1
62,2025-02-01,ROBBERY,1
62,2025-02-01,THEFT,15
62,2025-02-01,WEAPONS VIOLATION,3
63,2025-01-01,ARSON,1
63,2025-01-01,ASSAULT,13
63,2025-01-01,BATTERY,30
63,2025-01-01,BURGLARY,9
63,2025-01-01,CRIMINAL DAMAGE,10
63,2025-01-01,CRIMINAL SEXUAL ASSAULT,2
63,2025-01-01,CRIMINAL TRESPASS,2
63,2025-01-01,DECEPTIVE PRACTICE,14
63,2025-01-01,HOMICIDE,1
63,2025-01-01,INTERFERENCE WITH PUBLIC OFFICER,1
63,2025-01-01,LIQUOR LAW VIOLATION,2
63,2025-01-01,MOTOR VEHICLE THEFT,21
63,2025-01-01,NARCOTICS,3
63,2025-01-01,OFFENSE INVOLVING CHILDREN,2
63,2025-01-01,OTHER OFFENSE,14
63,2025-01-01,ROBBERY,8
63,2025-01-01,SEX OFFENSE,2
63,2025-01-01,THEFT,33
63,2025-01-01,WEAPONS VIOLATION,8
63,2025-02-01,ASSAULT,10
63,2025-02-01,BATTERY,23
63,2025-02-01,BURGLARY,4
63,2025-02-01,CRIMINAL DAMAGE,14
63,2025-02-01,CRIMINAL TRESPASS,2
63,2025-02-01,DECEPTIVE PRACTICE,15
63,2025-02-01,KIDNAPPING,1
63,2025-02-01,MOTOR VEHICLE THEFT,21
63,2025-02-01,NARCOTICS,1
63,2025-02-01,OFFENSE INVOLVING CHILDREN,1
63,2025-02-01,OTHER OFFENSE,17
63,2025-02-01,PUBLIC PEACE VIOLATION,2
63,2025-02-01,ROBBERY,6
63,2025-02-01,SEX OFFENSE,1
63,2025-02-01,STALKING,1
63,2025-02-01,THEFT,33
63,2025-02-01,WEAPONS VIOLATION,11
64,2025-01-01,ASSAULT,9
64,2025-01-01,BATTERY,22
64,2025-01-01,BURGLARY,3
64,2025-01-01,CONCEALED CARRY LICENSE VIOLATION,1
64,2025-01-01,CRIMINAL DAMAGE,8
64,2025-01-01,DECEPTIVE PRACTICE,13
64,2025-01-01,MOTOR VEHICLE THEFT,11
64,2025-01-01,NARCOTICS,1
64,2025-01-01,OFFENSE INVOLVING CHILDREN,1
64,2025-01-01,OTHER OFFENSE,14
64,2025-01-01,PUBLIC PEACE VIOLATION,1
64,2025-01-01,ROBBERY,2
64,2025-01-01,STALKING,1
64,2025-01-01,THEFT,19
64,2025-02-01,ASSAULT,6
64,2025-02-01,BATTERY,10
64,2025-02-01,BURGLARY,3
64,2025-02-01,CRIMINAL DAMAGE,15
64,2025-02-01,CRIMINAL SEXUAL ASSAULT,1
64,2025-02-01,CRIMINAL TRESPASS,2
64,2025-02-01,DECEPTIVE PRACTICE,1
64,2025-02-01,MOTOR VEHICLE THEFT,9
64,2025-02-01,OTHER OFFENSE,10
64,2025-02-01,THEFT,10
64,2025-02-01,WEAPONS VIOLATION,1
65,2025-01-01,ASSAULT,12
65,2025-01-01,BATTERY,22
65,2025-01-01,BURGLARY,1
65,2025-01-01,CONCEALED CARRY LICENSE VIOLATION,1
65,2025-01-01,CRIMINAL DAMAGE,13
65,2025-01-01,DECEPTIVE PRACTICE,12
65,2025-01-01,KIDNAPPING,1
65,2025-01-01,MOTOR VEHICLE THEFT,14
65,2025-01-01,NARCOTICS,1
65,2025-01-01,OFFENSE INVOLVING CHILDREN,3
65,2025-01-01,OTHER OFFENSE,12
65,2025-01-01,PUBLIC PEACE VIOLATION,1
65,2025-01-01,ROBBERY,4
65,2025-01-01,SEX OFFENSE,1
65,2025-01-01,THEFT,39
65,2025-01-01,WEAPONS VIOLATION,6
65,2025-02-01,ASSAULT,8
65,2025-02-01,BATTERY,15
65,2025-02-01,BURGLARY,5
65,2025-02-01,CRIMINAL DAMAGE,17
65,2025-02-01,CRIMINAL SEXUAL ASSAULT,1
65,2025-02-01,CRIMINAL TRESPASS,4
65,2025-02-01,DECEPTIVE PRACTICE,11
65,2025-02-01,HOMICIDE,1
65,2025-02-01,MOTOR VEHICLE THEFT,16
65,2025-02-01,NARCOTICS,1
65,2025-02-01,OFFENSE INVOLVING CHILDREN,1
65,2025-02-01,OTHER OFFENSE,17
65,2025-02-01,PUBLIC PEACE VIOLATION,1
65,2025-02-01,ROBBERY,1
65,2025-02-01,SEX OFFENSE,1
65,2025-02-01,THEFT,41
65,2025-02-01,WEAPONS VIOLATION,1
66,2025-01-01,ARSON,1
66,2025-01-01,ASSAULT,38
66,2025-01-01,BATTERY,84
66,2025-01-01,BURGLARY,15
66,2025-01-01,CRIMINAL DAMAGE,40
66,2025-01-01,CRIMINAL SEXUAL ASSAULT,2
66,2025-01-01,CRIMINAL TRESPASS,6
66,2025-01-01,DECEPTIVE PRACTICE,23
66,2025-01-01,HOMICIDE,2
66,2025-01-01,INTERFERENCE WITH PUBLIC OFFICER,4
66,2025-01-01,MOTOR VEHICLE THEFT,22
66,2025-01-01,NARCOTICS,8
66,2025-01-01,OFFENSE INVOLVING CHILDREN,3
66,2025-01-01,OTHER OFFENSE,55
66,2025-01-01,PUBLIC PEACE VIOLATION,1
66,2025-01-01,ROBBERY,15
66,2025-01-01,SEX OFFENSE,3
66,2025-01-01,STALKING,2
66,2025-01-01,THEFT,67
66,2025-01-01,WEAPONS VIOLATION,16
66,2025-02-01,ARSON,1
66,2025-02-01,ASSAULT,33
66,2025-02-01,BATTERY,58
66,2025-02-01,BURGLARY,11
66,2025-02-01,CONCEALED CARRY LICENSE VIOLATION,2
66,2025-02-01,CRIMINAL DAMAGE,31
66,2025-02-01,CRIMINAL SEXUAL ASSAULT,1
66,2025-02-01,CRIMINAL TRESPASS,4
66,2025-02-01,DECEPTIVE PRACTICE,24
66,2025-02-01,INTERFERENCE WITH PUBLIC OFFICER,3
66,2025-02-01,MOTOR VEHICLE THEFT,16
66,2025-02-01,NARCOTICS,22
66,2025-02-01,OFFENSE INVOLVING CHILDREN,1
66,2025-02-01,OTHER OFFENSE,39
66,2025-02-01,ROBBERY,15
66,2025-02-01,SEX OFFENSE,2
66,2025-02-01,THEFT,53
66,2025-02-01,WEAPONS VIOLATION,17
67,2025-01-01,ARSON,1
67,2025-01-01,ASSAULT,37
67,2025-01-01,BATTERY,68
67,2025-01-01,BURGLARY,5
67,2025-01-01,CRIMINAL DAMAGE,40
67,2025-01-01,CRIMINAL SEXUAL ASSAULT,1
67,2025-01-01,CRIMINAL TRESPASS,5
67,2025-01-01,DECEPTIVE PRACTICE,14
67,2025-01-01,INTERFERENCE WITH PUBLIC OFFICER,4
67,2025-01-01,MOTOR VEHICLE THEFT,20
67,2025-01-01,NARCOTICS,18
67,2025-01-01,OFFENSE INVOLVING CHILDREN,5
67,2025-01-01,OTHER OFFENSE,40
67,2025-01-01,PUBLIC PEACE VIOLATION,1
67,2025-01-01,ROBBERY,15
67,2025-01-01,SEX OFFENSE,4
67,2025-01-01,THEFT,33
67,2025-01-01,WEAPONS VIOLATION,21
67,2025-02-01,ARSON,1
67,2025-02-01,ASSAULT,29
67,2025-02-01,BATTERY,61
67,2025-02-01,BURGLARY,4
67,2025-02-01,CONCEALED CARRY LICENSE VIOLATION,1
67,2025-02-01,CRIMINAL DAMAGE,41
67,2025-02-01,CRIMINAL SEXUAL ASSAULT,1
67,2025-02-01,CRIMINAL TRESPASS,3
67,2025-02-01,DECEPTIVE PRACTICE,16
67,2025-02-01,INTERFERENCE WITH PUBLIC OFFICER,7
67,2025-02-01,MOTOR VEHICLE THEFT,26
67,2025-02-01,NARCOTICS,21
67,2025-02-01,OFFENSE INVOLVING CHILDREN,3
67,2025-02-01,OTHER OFFENSE,23
67,2025-02-01,PUBLIC PEACE VIOLATION,1
67,2025-02-01,ROBBERY,5
67,2025-02-01,THEFT,34
67,2025-02-01,WEAPONS VIOLATION,24
68,2025-01-01,ARSON,1
68,2025-01-01,ASSAULT,48
68,2025-01-01,BATTERY,82
68,2025-01-01,BURGLARY,12
68,2025-01-01,CRIMINAL DAMAGE,39
68,2025-01-01,CRIMINAL SEXUAL ASSAULT,4
68,2025-01-01,CRIMINAL TRESPASS,5
68,2025-01-01,DECEPTIVE PRACTICE,23
68,2025-01-01,INTERFERENCE WITH PUBLIC OFFICER,5
68,2025-01-01,MOTOR VEHICLE THEFT,24
68,2025-01-01,NARCOTICS,26
68,2025-01-01,OFFENSE INVOLVING CHILDREN,2
68,2025-01-01,OTHER OFFENSE,39
68,2025-01-01,PUBLIC PEACE VIOLATION,2
68,2025-01-01,ROBBERY,15
68,2025-01-01,SEX OFFENSE,3
68,2025-01-01,THEFT,41
68,2025-01-01,WEAPONS VIOLATION,24
68,2025-02-01,ARSON,1
68,2025-02-01,ASSAULT,40
68,2025-02-01,BATTERY,63
68,2025-02-01,BURGLARY,9
68,2025-02-01,CONCEALED CARRY LICENSE VIOLATION,1
68,2025-02-01,CRIMINAL DAMAGE,31
68,2025-02-01,CRIMINAL SEXUAL ASSAULT,1
68,2025-02-01,CRIMINAL TRESPASS,2
68,2025-02-01,DECEPTIVE PRACTICE,8
68,2025-02-01,HOMICIDE,1
68,2025-02-01,INTERFERENCE WITH PUBLIC OFFICER,3
68,2025-02-01,MOTOR VEHICLE THEFT,25
68,2025-02-01,NARCOTICS,14
68,2025-02-01,OFFENSE INVOLVING CHILDREN,3
68,2025-02-01,OTHER OFFENSE,27
68,2025-02-01,PUBLIC PEACE VIOLATION,2
68,2025-02-01,ROBBERY,3
68,2025-02-01,SEX OFFENSE,2
68,2025-02-01,THEFT,53
68,2025-02-01,WEAPONS VIOLATION,21
69,2025-01-01,ARSON,1
69,2025-01-01,ASSAULT,47
69,2025-01-01,BATTERY,84
69,2025-01-01,BURGLARY,7
69,2025-01-01,CRIMINAL DAMAGE,51
69,2025-01-01,CRIMINAL SEXUAL ASSAULT,2
69,2025-01-01,CRIMINAL TRESPASS,11
69,2025-01-01,DECEPTIVE PRACTICE,23
69,2025-01-01,HOMICIDE,2
69,2025-01-01,INTERFERENCE WITH PUBLIC OFFICER,4
69,2025-01-01,INTIMIDATION,1
69,2025-01-01,LIQUOR LAW VIOLATION,1
69,2025-01-01,MOTOR VEHICLE THEFT,39
69,2025-01-01,NARCOTICS,12
69,2025-01-01,OFFENSE INVOLVING CHILDREN,7
69,2025-01-01,OTHER OFFENSE,35
69,2025-01-01,PUBLIC PEACE VIOLATION,2
69,2025-01-01,ROBBERY,14
69,2025-01-01,SEX OFFENSE,2
69,2025-01-01,THEFT,43
69,2025-01-01,WEAPONS VIOLATION,15
69,2025-02-01,ARSON,2
69,2025-02-01,ASSAULT,45
69,2025-02-01,BATTERY,91
69,2025-02-01,BURGLARY,12
69,2025-02-01,CRIMINAL DAMAGE,36
69,2025-02-01,CRIMINAL SEXUAL ASSAULT,2
69,2025-02-01,CRIMINAL TRESPASS,6
69,2025-02-01,DECEPTIVE PRACTICE,20
69,2025-02-01,HOMICIDE,3
69,2025-02-01,INTERFERENCE WITH PUBLIC OFFICER,4
69,2025-02-01,MOTOR VEHICLE THEFT,35
69,2025-02-01,NARCOTICS,13
69,2025-02-01,OBSCENITY,1
69,2025-02-01,OFFENSE INVOLVING CHILDREN,5
69,2025-02-01,OTHER OFFENSE,39
69,2025-02-01,PUBLIC INDECENCY,1
69,2025-02-01,ROBBERY,18
69,2025-02-01,SEX OFFENSE,1
69,2025-02-01,STALKING,2
69,2025-02-01,THEFT,50
69,2025-02-01,WEAPONS VIOLATION,24
70,2025-01-01,ASSAULT,16
70,2025-01-01,BATTERY,26
70,2025-01-01,BURGLARY,9
70,2025-01-01,CRIMINAL DAMAGE,19
70,2025-01-01,CRIMINAL TRESPASS,5
70,2025-01-01,DECEPTIVE PRACTICE,18
70,2025-01-01,INTERFERENCE WITH PUBLIC OFFICER,1
70,2025-01-01,MOTOR VEHICLE THEFT,12
70,2025-01-01,NARCOTICS,2
70,2025-01-01,OFFENSE INVOLVING CHILDREN,2
70,2025-01-01,OTHER OFFENSE,12
70,2025-01-01,PUBLIC PEACE VIOLATION,1
70,2025-01-01,ROBBERY,4
70,2025-01-01,SEX OFFENSE,4
70,2025-01-01,STALKING,1
70,2025-01-01,THEFT,16
70,2025-01-01,WEAPONS VIOLATION,4
70,2025-02-01,ASSAULT,12
70,2025-02-01,BATTERY,22
70,2025-02-01,BURGLARY,12
70,2025-02-01,CRIMINAL DAMAGE,17
70,2025-02-01,CRIMINAL TRESPASS,3
70,2025-02-01,DECEPTIVE PRACTICE,18
70,2025-02-01,MOTOR VEHICLE THEFT,11
70,2025-02-01,OFFENSE INVOLVING CHILDREN,1
70,2025-02-01,OTHER OFFENSE,6
70,2025-02-01,PUBLIC PEACE VIOLATION,1
70,2025-02-01,THEFT,21
70,2025-02-01,WEAPONS VIOLATION,3
71,2025-01-01,ARSON,1
71,2025-01-01,ASSAULT,49
71,2025-01-01,BATTERY,88
71,2025-01-01,BURGLARY,17
71,2025-01-01,CRIMINAL DAMAGE,60
71,2025-01-01,CRIMINAL SEXUAL ASSAULT,1
71,2025-01-01,CRIMINAL TRESPASS,5
71,2025-01-01,DECEPTIVE PRACTICE,30
71,2025-01-01,HOMICIDE,3
71,2025-01-01,INTERFERENCE WITH PUBLIC OFFICER,2
71,2025-01-01,LIQUOR LAW VIOLATION,1
71,2025-01-01,MOTOR VEHICLE THEFT,33
71,2025-01-01,NARCOTICS,18
71,2025-01-01,OFFENSE INVOLVING CHILDREN,7
71,2025-01-01,OTHER OFFENSE,59
71,2025-01-01,ROBBERY,22
71,2025-01-01,STALKING,3
71,2025-01-01,THEFT,84
71,2025-01-01,WEAPONS VIOLATION,18
71,2025-02-01,ARSON,4
71,2025-02-01,ASSAULT,38
71,2025-02-01,BATTERY,85
71,2025-02-01,BURGLARY,15
71,2025-02-01,CONCEALED CARRY LICENSE VIOLATION,1
71,2025-02-01,CRIMINAL DAMAGE,37
71,2025-02-01,CRIMINAL SEXUAL ASSAULT,5
71,2025-02-01,CRIMINAL TRESPASS,8
71,2025-02-01,DECEPTIVE PRACTICE,33
71,2025-02-01,HOMICIDE,1
71,2025-02-01,INTERFERENCE WITH PUBLIC OFFICER,1
71,2025-02-01,KIDNAPPING,1
71,2025-02-01,MOTOR VEHICLE THEFT,54
71,2025-02-01,NARCOTICS,6
71,2025-02-01,OFFENSE INVOLVING CHILDREN,5
71,2025-02-01,OTHER OFFENSE,42
71,2025-02-01,PUBLIC PEACE VIOLATION,4
71,2025-02-01,ROBBERY,7
71,2025-02-01,SEX OFFENSE,3
71,2025-02-01,STALKING,2
71,2025-02-01,THEFT,65
71,2025-02-01,WEAPONS VIOLATION,17
72,2025-01-01,ASSAULT,8
72,2025-01-01,BATTERY,7
72,2025-01-01,BURGLARY,5
72,2025-01-01,CRIMINAL DAMAGE,9
72,2025-01-01,CRIMINAL TRESPASS,3
72,2025-01-01,DECEPTIVE PRACTICE,10
72,2025-01-01,MOTOR VEHICLE THEFT,7
72,2025-01-01,NARCOTICS,3
72,2025-01-01,OFFENSE INVOLVING CHILDREN,1
72,2025-01-01,OTHER OFFENSE,7
72,2025-01-01,ROBBERY,1
72,2025-01-01,SEX OFFENSE,1
72,2025-01-01,THEFT,11
72,2025-01-01,WEAPONS VIOLATION,1
72,2025-02-01,ASSAULT,4
72,2025-02-01,BATTERY,12
72,2025-02-01,BURGLARY,3
72,2025-02-01,CRIMINAL DAMAGE,5
72,2025-02-01,CRIMINAL SEXUAL ASSAULT,1
72,2025-02-01,CRIMINAL TRESPASS,3
72,2025-02-01,DECEPTIVE PRACTICE,9
72,2025-02-01,HOMICIDE,1
72,2025-02-01,MOTOR VEHICLE THEFT,6
72,2025-02-01,NARCOTICS,1
72,2025-02-01,OFFENSE INVOLVING CHILDREN,1
72,2025-02-01,OTHER OFFENSE,11
72,2025-02-01,ROBBERY,1
72,2025-02-01,THEFT,12
73,2025-01-01,ASSAULT,19
73,2025-01-01,BATTERY,32
73,2025-01-01,BURGLARY,5
73,2025-01-01,CRIMINAL DAMAGE,32
73,2025-01-01,CRIMINAL TRESPASS,2
73,2025-01-01,DECEPTIVE PRACTICE,17
73,2025-01-01,HOMICIDE,1
73,2025-01-01,INTERFERENCE WITH PUBLIC OFFICER,1
73,2025-01-01,MOTOR VEHICLE THEFT,17
73,2025-01-01,NARCOTICS,4
73,2025-01-01,OFFENSE INVOLVING CHILDREN,1
73,2025-01-01,OTHER OFFENSE,19
73,2025-01-01,PUBLIC PEACE VIOLATION,1
73,2025-01-01,ROBBERY,1
73,2025-01-01,SEX OFFENSE,1
73,2025-01-01,THEFT,40
73,2025-01-01,WEAPONS VIOLATION,8
73,2025-02-01,ASSAULT,22
73,2025-02-01,BATTERY,27
73,2025-02-01,BURGLARY,9
73,2025-02-01,CONCEALED CARRY LICENSE VIOLATION,1
73,2025-02-01,CRIMINAL DAMAGE,23
73,2025-02-01,CRIMINAL SEXUAL ASSAULT,1
73,2025-02-01,CRIMINAL TRESPASS,6
73,2025-02-01,DECEPTIVE PRACTICE,18
73,2025-02-01,INTERFERENCE WITH PUBLIC OFFICER,1
73,2025-02-01,MOTOR VEHICLE THEFT,13
73,2025-02-01,NARCOTICS,5
73,2025-02-01,OFFENSE INVOLVING CHILDREN,1
73,2025-02-01,OTHER OFFENSE,15
73,2025-02-01,PUBLIC PEACE VIOLATION,3
73,2025-02-01,ROBBERY,3
73,2025-02-01,STALKING,1
73,2025-02-01,THEFT,26
73,2025-02-01,WEAPONS VIOLATION,7
74,2025-01-01,ASSAULT,3
74,2025-01-01,BATTERY,5
74,2025-01-01,CRIMINAL DAMAGE,2
74,2025-01-01,CRIMINAL SEXUAL ASSAULT,1
74,2025-01-01,CRIMINAL TRESPASS,3
74,2025-01-01,DECEPTIVE PRACTICE,6
74,2025-01-01,MOTOR VEHICLE THEFT,2
74,2025-01-01,OTHER OFFENSE,6
74,2025-01-01,PUBLIC PEACE VIOLATION,1
74,2025-01-01,THEFT,9
74,2025-02-01,ASSAULT,3
74,2025-02-01,BATTERY,10
74,2025-02-01,CRIMINAL DAMAGE,5
74,2025-02-01,CRIMINAL TRESPASS,2
74,2025-02-01,DECEPTIVE PRACTICE,2
74,2025-02-01,MOTOR VEHICLE THEFT,2
74,2025-02-01,OTHER OFFENSE,2
74,2025-02-01,SEX OFFENSE,1
74,2025-02-01,STALKING,3
74,2025-02-01,THEFT,5
75,2025-01-01,ASSAULT,12
75,2025-01-01,BATTERY,30
75,2025-01-01,BURGLARY,2
75,2025-01-01,CRIMINAL DAMAGE,23
75,2025-01-01,CRIMINAL TRESPASS,1
75,2025-01-01,DECEPTIVE PRACTICE,11
75,2025-01-01,INTERFERENCE WITH PUBLIC OFFICER,1
75,2025-01-01,KIDNAPPING,1
75,2025-01-01,MOTOR VEHICLE THEFT,8
75,2025-01-01,NARCOTICS,2
75,2025-01-01,OFFENSE INVOLVING CHILDREN,2
75,2025-01-01,OTHER OFFENSE,21
75,2025-01-01,ROBBERY,3
75,2025-01-01,THEFT,31
75,2025-01-01,WEAPONS VIOLATION,3
75,2025-02-01,ASSAULT,13
75,2025-02-01,BATTERY,18
75,2025-02-01,BURGLARY,1
75,2025-02-01,CRIMINAL DAMAGE,19
75,2025-02-01,CRIMINAL TRESPASS,1
75,2025-02-01,DECEPTIVE PRACTICE,5
75,2025-02-01,MOTOR VEHICLE THEFT,9
75,2025-02-01,OFFENSE INVOLVING CHILDREN,2
75,2025-02-01,OTHER OFFENSE,20
75,2025-02-01,PUBLIC PEACE VIOLATION,1
75,2025-02-01,ROBBERY,2
75,2025-02-01,SEX OFFENSE,1
75,2025-02-01,THEFT,37
75,2025-02-01,WEAPONS VIOLATION,3
76,2025-01-01,ASSAULT,7
76,2025-01-01,BATTERY,15
76,2025-01-01,CONCEALED CARRY LICENSE VIOLATION,5
76,2025-01-01,CRIMINAL DAMAGE,8
76,2025-01-01,CRIMINAL TRESPASS,9
76,2025-01-01,DECEPTIVE PRACTICE,12
76,2025-01-01,LIQUOR LAW VIOLATION,2
76,2025-01-01,MOTOR VEHICLE THEFT,7
76,2025-01-01,NARCOTICS,7
76,2025-01-01,OFFENSE INVOLVING CHILDREN,1
76,2025-01-01,OTHER OFFENSE,8
76,2025-01-01,PUBLIC PEACE VIOLATION,2
76,2025-01-01,ROBBERY,1
76,2025-01-01,THEFT,31
76,2025-02-01,ASSAULT,6
76,2025-02-01,BATTERY,26
76,2025-02-01,BURGLARY,1
76,2025-02-01,CONCEALED CARRY LICENSE VIOLATION,4
76,2025-02-01,CRIMINAL DAMAGE,12
76,2025-02-01,CRIMINAL TRESPASS,7
76,2025-02-01,DECEPTIVE PRACTICE,8
76,2025-02-01,INTIMIDATION,1
76,2025-02-01,MOTOR VEHICLE THEFT,5
76,2025-02-01,OTHER OFFENSE,11
76,2025-02-01,PUBLIC PEACE VIOLATION,4
76,2025-02-01,SEX OFFENSE,1
76,2025-02-01,THEFT,48
77,2025-01-01,ARSON,1
77,2025-01-01,ASSAULT,24
77,2025-01-01,BATTERY,38
77,2025-01-01,BURGLARY,22
77,2025-01-01,CRIMINAL DAMAGE,18
77,2025-01-01,CRIMINAL SEXUAL ASSAULT,2
77,2025-01-01,CRIMINAL TRESPASS,6
77,2025-01-01,DECEPTIVE PRACTICE,16
77,2025-01-01,HOMICIDE,1
77,2025-01-01,MOTOR VEHICLE THEFT,16
77,2025-01-01,NON-CRIMINAL,1
77,2025-01-01,OTHER OFFENSE,21
77,2025-01-01,ROBBERY,4
77,2025-01-01,STALKING,1
77,2025-01-01,THEFT,103
77,2025-01-01,WEAPONS VIOLATION,2
77,2025-02-01,ASSAULT,17
77,2025-02-01,BATTERY,49
77,2025-02-01,BURGLARY,16
77,2025-02-01,CRIMINAL DAMAGE,23
77,2025-02-01,CRIMINAL SEXUAL ASSAULT,4
77,2025-02-01,CRIMINAL TRESPASS,11
77,2025-02-01,DECEPTIVE PRACTICE,29
77,2025-02-01,MOTOR VEHICLE THEFT,12
77,2025-02-01,NARCOTICS,1
77,2025-02-01,OFFENSE INVOLVING CHILDREN,1
77,2025-02-01,OTHER OFFENSE,15
77,2025-02-01,ROBBERY,7
77,2025-02-01,SEX OFFENSE,2
77,2025-02-01,THEFT,76
77,2025-02-01,WEAPONS VIOLATION,2
